# ina219-sample started=2026-07-29T16:39:58+1000
# bus=1 addr=0x40 shunt_ohms=0.1
# config=0x399F por_default=0x399F
# hz=10.0 duration_s=180.0 n_expected=1800
# note=label=swd-detached fw=2805f60
timestamp_ms,bus_mV,shunt_uV,current_mA,ready,overflow
34200,3296,130,1.300,1,0
34300,3300,160,1.600,1,0
34400,3296,150,1.500,1,0
34500,3296,150,1.500,1,0
34600,3296,170,1.700,1,0
34700,3292,160,1.600,1,0
34800,3300,170,1.700,1,0
34900,3300,160,1.600,1,0
35000,3300,150,1.500,1,0
35100,3300,160,1.600,1,0
35200,3300,140,1.400,1,0
35300,3300,180,1.800,1,0
35400,3296,150,1.500,1,0
35500,3296,180,1.800,1,0
35600,3300,190,1.900,1,0
35700,3292,170,1.700,1,0
35800,3296,160,1.600,1,0
35900,3300,140,1.400,1,0
36000,3300,200,2.000,1,0
36100,3300,160,1.600,1,0
36200,3300,150,1.500,1,0
36300,3300,170,1.700,1,0
36400,3296,150,1.500,1,0
36500,3296,150,1.500,1,0
36600,3296,140,1.400,1,0
36700,3292,170,1.700,1,0
36800,3296,140,1.400,1,0
36900,3296,140,1.400,1,0
37000,3296,170,1.700,1,0
37100,3300,130,1.300,1,0
37200,3300,150,1.500,1,0
37300,3296,190,1.900,1,0
37400,3300,190,1.900,1,0
37500,3296,180,1.800,1,0
37600,3296,150,1.500,1,0
37700,3296,170,1.700,1,0
37800,3296,160,1.600,1,0
37900,3296,150,1.500,1,0
38000,3296,170,1.700,1,0
38100,3296,120,1.200,1,0
38200,3296,170,1.700,1,0
38300,3300,140,1.400,1,0
38400,3296,160,1.600,1,0
38500,3300,150,1.500,1,0
38600,3300,170,1.700,1,0
38700,3300,150,1.500,1,0
38800,3300,170,1.700,1,0
38900,3300,140,1.400,1,0
39000,3300,160,1.600,1,0
39100,3300,150,1.500,1,0
39200,3300,160,1.600,1,0
39300,3300,140,1.400,1,0
39400,3296,160,1.600,1,0
39500,3296,120,1.200,1,0
39600,3296,170,1.700,1,0
39700,3296,150,1.500,1,0
39800,3296,170,1.700,1,0
39900,3296,150,1.500,1,0
40000,3292,160,1.600,1,0
40100,3292,150,1.500,1,0
40200,3296,150,1.500,1,0
40300,3300,130,1.300,1,0
40400,3296,160,1.600,1,0
40500,3300,150,1.500,1,0
40600,3300,150,1.500,1,0
40700,3296,160,1.600,1,0
40800,3300,140,1.400,1,0
40900,3300,140,1.400,1,0
41000,3304,170,1.700,1,0
41100,3300,150,1.500,1,0
41200,3300,160,1.600,1,0
41300,3300,170,1.700,1,0
41400,3296,170,1.700,1,0
41500,3260,730,7.300,1,0
41600,3296,170,1.700,1,0
41700,3300,140,1.400,1,0
41800,3296,130,1.300,1,0
41900,3296,140,1.400,1,0
42000,3296,150,1.500,1,0
42100,3300,160,1.600,1,0
42200,3296,150,1.500,1,0
42300,3296,180,1.800,1,0
42400,3296,140,1.400,1,0
42500,3296,150,1.500,1,0
42600,3296,170,1.700,1,0
42700,3296,160,1.600,1,0
42800,3296,160,1.600,1,0
42900,3296,160,1.600,1,0
43000,3296,160,1.600,1,0
43100,3300,140,1.400,1,0
43200,3300,150,1.500,1,0
43300,3296,160,1.600,1,0
43400,3300,180,1.800,1,0
43500,3300,140,1.400,1,0
43600,3300,160,1.600,1,0
43700,3300,190,1.900,1,0
43800,3300,170,1.700,1,0
43900,3300,170,1.700,1,0
44000,3300,130,1.300,1,0
44100,3300,140,1.400,1,0
44200,3300,170,1.700,1,0
44300,3300,160,1.600,1,0
44400,3300,160,1.600,1,0
44500,3296,170,1.700,1,0
44600,3296,160,1.600,1,0
44700,3296,170,1.700,1,0
44800,3296,130,1.300,1,0
44900,3296,140,1.400,1,0
45000,3292,160,1.600,1,0
45100,3288,170,1.700,1,0
45200,3288,170,1.700,1,0
45300,3288,160,1.600,1,0
45400,3296,130,1.300,1,0
45500,3292,170,1.700,1,0
45600,3296,150,1.500,1,0
45700,3296,140,1.400,1,0
45800,3296,170,1.700,1,0
45900,3296,160,1.600,1,0
46000,3296,130,1.300,1,0
46100,3292,170,1.700,1,0
46200,3296,140,1.400,1,0
46300,3288,160,1.600,1,0
46400,3276,160,1.600,1,0
46500,3288,150,1.500,1,0
46600,3272,160,1.600,1,0
46700,3276,140,1.400,1,0
46800,3272,170,1.700,1,0
46900,3268,160,1.600,1,0
47000,3268,150,1.500,1,0
47100,3264,160,1.600,1,0
47200,3260,160,1.600,1,0
47300,3268,160,1.600,1,0
47400,3272,160,1.600,1,0
47500,3280,150,1.500,1,0
47600,3276,140,1.400,1,0
47700,3276,160,1.600,1,0
47800,3280,150,1.500,1,0
47900,3284,170,1.700,1,0
48000,3276,150,1.500,1,0
48100,3276,170,1.700,1,0
48200,3268,140,1.400,1,0
48300,3276,160,1.600,1,0
48400,3272,160,1.600,1,0
48500,3276,160,1.600,1,0
48600,3280,140,1.400,1,0
48700,3280,150,1.500,1,0
48800,3280,150,1.500,1,0
48900,3280,170,1.700,1,0
49000,3284,140,1.400,1,0
49100,3284,130,1.300,1,0
49200,3280,160,1.600,1,0
49300,3284,170,1.700,1,0
49400,3288,140,1.400,1,0
49500,3292,140,1.400,1,0
49600,3292,170,1.700,1,0
49700,3292,130,1.300,1,0
49800,3288,140,1.400,1,0
49900,3284,190,1.900,1,0
50000,3280,150,1.500,1,0
50100,3264,130,1.300,1,0
50200,3268,140,1.400,1,0
50300,3276,160,1.600,1,0
50400,3280,130,1.300,1,0
50500,3276,160,1.600,1,0
50600,3268,160,1.600,1,0
50700,3272,140,1.400,1,0
50800,3264,140,1.400,1,0
50900,3260,150,1.500,1,0
51000,3252,180,1.800,1,0
51100,3256,150,1.500,1,0
51200,3256,170,1.700,1,0
51300,3260,170,1.700,1,0
51400,3260,140,1.400,1,0
51500,3268,130,1.300,1,0
51600,3268,170,1.700,1,0
51700,3272,170,1.700,1,0
51800,3276,140,1.400,1,0
51900,3272,370,3.700,1,0
52000,3264,130,1.300,1,0
52100,3212,750,7.500,1,0
52200,3256,160,1.600,1,0
52300,3256,250,2.500,1,0
52400,3252,170,1.700,1,0
52500,3252,240,2.400,1,0
52600,3256,150,1.500,1,0
52700,3268,260,2.600,1,0
52800,3268,180,1.800,1,0
52900,3244,170,1.700,1,0
53000,3296,160,1.600,1,0
53100,3256,130,1.300,1,0
53200,3296,180,1.800,1,0
53300,3292,160,1.600,1,0
53400,3296,150,1.500,1,0
53500,3296,150,1.500,1,0
53600,3292,150,1.500,1,0
53700,3292,170,1.700,1,0
53800,3288,190,1.900,1,0
53900,3284,150,1.500,1,0
54000,3288,150,1.500,1,0
54100,3284,160,1.600,1,0
54200,3288,170,1.700,1,0
54300,3284,210,2.100,1,0
54400,3224,140,1.400,1,0
54500,3268,170,1.700,1,0
54600,3268,160,1.600,1,0
54700,3240,150,1.500,1,0
54800,3212,160,1.600,1,0
54900,3228,150,1.500,1,0
55000,3260,160,1.600,1,0
55100,3176,150,1.500,1,0
55200,3264,140,1.400,1,0
55300,3276,150,1.500,1,0
55400,3276,140,1.400,1,0
55500,3276,150,1.500,1,0
55600,3280,160,1.600,1,0
55700,3288,170,1.700,1,0
55800,3288,170,1.700,1,0
55900,3296,150,1.500,1,0
56000,3296,130,1.300,1,0
56100,3296,170,1.700,1,0
56200,3292,150,1.500,1,0
56300,3296,170,1.700,1,0
56400,3296,150,1.500,1,0
56500,3296,160,1.600,1,0
56600,3296,150,1.500,1,0
56700,3296,160,1.600,1,0
56800,3292,160,1.600,1,0
56900,3296,150,1.500,1,0
57000,3276,130,1.300,1,0
57100,3276,160,1.600,1,0
57200,3280,150,1.500,1,0
57300,3276,160,1.600,1,0
57400,3272,160,1.600,1,0
57500,3280,160,1.600,1,0
57600,3284,160,1.600,1,0
57700,3276,160,1.600,1,0
57800,3284,130,1.300,1,0
57900,3288,170,1.700,1,0
58000,3284,150,1.500,1,0
58100,3284,170,1.700,1,0
58200,3288,150,1.500,1,0
58300,3288,170,1.700,1,0
58400,3284,150,1.500,1,0
58500,3284,170,1.700,1,0
58600,3280,150,1.500,1,0
58700,3280,150,1.500,1,0
58800,3276,160,1.600,1,0
58900,3280,150,1.500,1,0
59000,3276,160,1.600,1,0
59100,3280,190,1.900,1,0
59200,3276,140,1.400,1,0
59300,3276,130,1.300,1,0
59400,3280,140,1.400,1,0
59500,3280,160,1.600,1,0
59600,3284,170,1.700,1,0
59700,3280,130,1.300,1,0
59800,3288,150,1.500,1,0
59900,3288,150,1.500,1,0
60000,3288,150,1.500,1,0
60100,3288,170,1.700,1,0
60200,3288,160,1.600,1,0
60300,3288,160,1.600,1,0
60400,3284,190,1.900,1,0
60500,3284,170,1.700,1,0
60600,3280,150,1.500,1,0
60700,3284,170,1.700,1,0
60800,3272,160,1.600,1,0
60900,3276,160,1.600,1,0
61000,3276,160,1.600,1,0
61100,3276,170,1.700,1,0
61200,3276,190,1.900,1,0
61300,3276,180,1.800,1,0
61400,3276,160,1.600,1,0
61500,3280,180,1.800,1,0
61600,3284,160,1.600,1,0
61700,3280,140,1.400,1,0
61800,3284,160,1.600,1,0
61900,3284,150,1.500,1,0
62000,3288,150,1.500,1,0
62100,3288,160,1.600,1,0
62200,3288,150,1.500,1,0
62300,3288,140,1.400,1,0
62400,3280,170,1.700,1,0
62500,3280,170,1.700,1,0
62600,3280,170,1.700,1,0
62700,3280,140,1.400,1,0
62800,3276,170,1.700,1,0
62900,3276,150,1.500,1,0
63000,3276,160,1.600,1,0
63100,3276,160,1.600,1,0
63200,3276,150,1.500,1,0
63300,3280,140,1.400,1,0
63400,3284,150,1.500,1,0
63500,3284,160,1.600,1,0
63600,3280,160,1.600,1,0
63700,3280,170,1.700,1,0
63800,3284,170,1.700,1,0
63900,3288,190,1.900,1,0
64000,3284,160,1.600,1,0
64100,3288,160,1.600,1,0
64200,3288,130,1.300,1,0
64300,3288,160,1.600,1,0
64400,3284,170,1.700,1,0
64500,3280,150,1.500,1,0
64600,3280,160,1.600,1,0
64700,3280,140,1.400,1,0
64800,3280,160,1.600,1,0
64900,3280,130,1.300,1,0
65000,3272,190,1.900,1,0
65100,3276,150,1.500,1,0
65200,3276,160,1.600,1,0
65300,3276,150,1.500,1,0
65400,3276,160,1.600,1,0
65500,3280,180,1.800,1,0
65600,3280,150,1.500,1,0
65700,3280,120,1.200,1,0
65800,3280,170,1.700,1,0
65900,3288,140,1.400,1,0
66000,3284,160,1.600,1,0
66100,3288,200,2.000,1,0
66200,3288,170,1.700,1,0
66300,3288,140,1.400,1,0
66400,3284,150,1.500,1,0
66500,3280,180,1.800,1,0
66600,3280,130,1.300,1,0
66700,3280,140,1.400,1,0
66800,3276,160,1.600,1,0
66900,3276,150,1.500,1,0
67000,3276,160,1.600,1,0
67100,3272,170,1.700,1,0
67200,3276,150,1.500,1,0
67300,3276,150,1.500,1,0
67400,3276,160,1.600,1,0
67500,3280,160,1.600,1,0
67600,3280,160,1.600,1,0
67700,3280,140,1.400,1,0
67800,3284,140,1.400,1,0
67900,3288,150,1.500,1,0
68000,3284,160,1.600,1,0
68100,3288,160,1.600,1,0
68200,3284,170,1.700,1,0
68300,3288,170,1.700,1,0
68400,3288,140,1.400,1,0
68500,3284,150,1.500,1,0
68600,3284,160,1.600,1,0
68700,3288,190,1.900,1,0
68800,3276,180,1.800,1,0
68900,3276,170,1.700,1,0
69000,3276,160,1.600,1,0
69100,3276,160,1.600,1,0
69200,3276,180,1.800,1,0
69300,3276,150,1.500,1,0
69400,3272,170,1.700,1,0
69500,3276,180,1.800,1,0
69600,3280,140,1.400,1,0
69700,3276,130,1.300,1,0
69800,3284,140,1.400,1,0
69900,3284,170,1.700,1,0
70000,3284,140,1.400,1,0
70100,3284,170,1.700,1,0
70200,3284,180,1.800,1,0
70300,3288,170,1.700,1,0
70400,3284,160,1.600,1,0
70500,3288,160,1.600,1,0
70600,3288,190,1.900,1,0
70700,3288,170,1.700,1,0
70800,3284,160,1.600,1,0
70900,3280,160,1.600,1,0
71000,3276,150,1.500,1,0
71100,3276,160,1.600,1,0
71200,3272,140,1.400,1,0
71300,3276,150,1.500,1,0
71400,3276,140,1.400,1,0
71500,3276,160,1.600,1,0
71600,3276,150,1.500,1,0
71700,3276,190,1.900,1,0
71800,3280,190,1.900,1,0
71900,3280,150,1.500,1,0
72000,3284,150,1.500,1,0
72100,3284,160,1.600,1,0
72200,3284,170,1.700,1,0
72300,3284,150,1.500,1,0
72400,3284,140,1.400,1,0
72500,3284,180,1.800,1,0
72600,3284,140,1.400,1,0
72700,3288,170,1.700,1,0
72800,3284,130,1.300,1,0
72900,3288,150,1.500,1,0
73000,3280,190,1.900,1,0
73100,3280,160,1.600,1,0
73200,3280,170,1.700,1,0
73300,3280,150,1.500,1,0
73400,3276,190,1.900,1,0
73500,3276,180,1.800,1,0
73600,3276,140,1.400,1,0
73700,3272,120,1.200,1,0
73800,3276,140,1.400,1,0
73900,3276,140,1.400,1,0
74000,3280,150,1.500,1,0
74100,3280,170,1.700,1,0
74200,3280,150,1.500,1,0
74300,3284,170,1.700,1,0
74400,3284,150,1.500,1,0
74500,3288,150,1.500,1,0
74600,3284,160,1.600,1,0
74700,3288,150,1.500,1,0
74800,3288,150,1.500,1,0
74900,3284,160,1.600,1,0
75000,3288,170,1.700,1,0
75100,3284,150,1.500,1,0
75200,3284,150,1.500,1,0
75300,3280,170,1.700,1,0
75400,3280,160,1.600,1,0
75500,3280,140,1.400,1,0
75600,3280,130,1.300,1,0
75700,3280,150,1.500,1,0
75800,3276,180,1.800,1,0
75900,3276,140,1.400,1,0
76000,3272,170,1.700,1,0
76100,3276,150,1.500,1,0
76200,3280,160,1.600,1,0
76300,3276,170,1.700,1,0
76400,3288,170,1.700,1,0
76500,3284,160,1.600,1,0
76600,3284,150,1.500,1,0
76700,3280,140,1.400,1,0
76800,3284,160,1.600,1,0
76900,3288,130,1.300,1,0
77000,3288,160,1.600,1,0
77100,3288,150,1.500,1,0
77200,3288,150,1.500,1,0
77300,3288,160,1.600,1,0
77400,3288,130,1.300,1,0
77500,3288,130,1.300,1,0
77600,3276,130,1.300,1,0
77700,3284,170,1.700,1,0
77800,3280,150,1.500,1,0
77900,3276,170,1.700,1,0
78000,3280,150,1.500,1,0
78100,3276,160,1.600,1,0
78200,3276,140,1.400,1,0
78300,3276,170,1.700,1,0
78400,3280,150,1.500,1,0
78500,3272,160,1.600,1,0
78600,3276,160,1.600,1,0
78700,3276,140,1.400,1,0
78800,3288,140,1.400,1,0
78900,3288,140,1.400,1,0
79000,3284,150,1.500,1,0
79100,3288,150,1.500,1,0
79200,3284,160,1.600,1,0
79300,3280,170,1.700,1,0
79400,3284,190,1.900,1,0
79500,3288,160,1.600,1,0
79600,3288,180,1.800,1,0
79700,3284,150,1.500,1,0
79800,3284,170,1.700,1,0
79900,3280,150,1.500,1,0
80000,3280,140,1.400,1,0
80100,3276,150,1.500,1,0
80200,3276,160,1.600,1,0
80300,3276,140,1.400,1,0
80400,3276,150,1.500,1,0
80500,3276,160,1.600,1,0
80600,3276,170,1.700,1,0
80700,3276,150,1.500,1,0
80800,3280,160,1.600,1,0
80900,3280,150,1.500,1,0
81000,3280,140,1.400,1,0
81100,3280,150,1.500,1,0
81200,3284,140,1.400,1,0
81300,3284,170,1.700,1,0
81400,3288,180,1.800,1,0
81500,3280,160,1.600,1,0
81600,3284,160,1.600,1,0
81700,3284,150,1.500,1,0
81800,3288,160,1.600,1,0
81900,3284,150,1.500,1,0
82000,3284,160,1.600,1,0
82100,3280,140,1.400,1,0
82200,3280,160,1.600,1,0
82300,3276,200,2.000,1,0
82400,3276,160,1.600,1,0
82500,3276,160,1.600,1,0
82600,3276,180,1.800,1,0
82700,3276,160,1.600,1,0
82800,3276,140,1.400,1,0
82900,3272,180,1.800,1,0
83000,3276,170,1.700,1,0
83100,3276,130,1.300,1,0
83200,3280,170,1.700,1,0
83300,3280,160,1.600,1,0
83400,3284,150,1.500,1,0
83500,3284,160,1.600,1,0
83600,3284,170,1.700,1,0
83700,3284,170,1.700,1,0
83800,3288,170,1.700,1,0
83900,3284,150,1.500,1,0
84000,3288,160,1.600,1,0
84100,3284,170,1.700,1,0
84200,3284,170,1.700,1,0
84300,3284,150,1.500,1,0
84400,3280,150,1.500,1,0
84500,3280,170,1.700,1,0
84600,3276,160,1.600,1,0
84700,3280,170,1.700,1,0
84800,3280,150,1.500,1,0
84900,3276,170,1.700,1,0
85000,3276,150,1.500,1,0
85100,3280,150,1.500,1,0
85200,3280,140,1.400,1,0
85300,3276,160,1.600,1,0
85400,3280,180,1.800,1,0
85500,3280,140,1.400,1,0
85600,3284,140,1.400,1,0
