# ina219-sample started=2026-07-30T14:52:09+1000
# bus=1 addr=0x40 shunt_ohms=0.1
# config=0x399F por_default=0x399F
# hz=10.0 duration_s=150.0 n_expected=1500
# note=label=pulse-burst fw=b958171+dirty
timestamp_ms,bus_mV,shunt_uV,current_mA,ready,overflow
19100,3296,160,1.600,1,0
19200,3300,150,1.500,1,0
19300,3296,250,2.500,1,0
19400,3296,150,1.500,1,0
19500,3300,220,2.200,1,0
19600,3296,140,1.400,1,0
19700,3300,220,2.200,1,0
19800,3300,160,1.600,1,0
19900,3300,240,2.400,1,0
20000,3296,140,1.400,1,0
20100,3300,200,2.000,1,0
20200,3296,160,1.600,1,0
20300,3296,150,1.500,1,0
20400,3300,140,1.400,1,0
20500,3296,150,1.500,1,0
20600,3300,140,1.400,1,0
20700,3300,140,1.400,1,0
20800,3296,150,1.500,1,0
20900,3300,150,1.500,1,0
21000,3296,150,1.500,1,0
21100,3296,170,1.700,1,0
21200,3296,150,1.500,1,0
21300,3296,140,1.400,1,0
21400,3296,160,1.600,1,0
21500,3300,160,1.600,1,0
21600,3296,170,1.700,1,0
21700,3296,140,1.400,1,0
21800,3296,170,1.700,1,0
21900,3296,140,1.400,1,0
22000,3296,130,1.300,1,0
22100,3296,190,1.900,1,0
22200,3296,140,1.400,1,0
22300,3296,150,1.500,1,0
22400,3296,150,1.500,1,0
22500,3288,150,1.500,1,0
22600,3296,170,1.700,1,0
22700,3292,150,1.500,1,0
22800,3292,150,1.500,1,0
22900,3288,150,1.500,1,0
23000,3296,150,1.500,1,0
23100,3288,140,1.400,1,0
23200,3292,170,1.700,1,0
23300,3292,150,1.500,1,0
23400,3296,150,1.500,1,0
23500,3296,160,1.600,1,0
23600,3296,140,1.400,1,0
23700,3296,160,1.600,1,0
23800,3292,120,1.200,1,0
23900,3296,160,1.600,1,0
24000,3292,160,1.600,1,0
24100,3296,150,1.500,1,0
24200,3300,150,1.500,1,0
24300,3296,150,1.500,1,0
24400,3296,170,1.700,1,0
24500,3296,150,1.500,1,0
24600,3296,150,1.500,1,0
24700,3296,160,1.600,1,0
24800,3296,140,1.400,1,0
24900,3300,170,1.700,1,0
25000,3296,140,1.400,1,0
25100,3296,160,1.600,1,0
25200,3296,180,1.800,1,0
25300,3296,140,1.400,1,0
25400,3300,170,1.700,1,0
25500,3296,130,1.300,1,0
25600,3300,140,1.400,1,0
25700,3296,150,1.500,1,0
25800,3296,160,1.600,1,0
25900,3300,160,1.600,1,0
26000,3300,170,1.700,1,0
26100,3300,150,1.500,1,0
26200,3296,140,1.400,1,0
26300,3296,170,1.700,1,0
26400,3296,170,1.700,1,0
26500,3300,140,1.400,1,0
26600,3296,150,1.500,1,0
26700,3300,140,1.400,1,0
26800,3296,170,1.700,1,0
26900,3296,140,1.400,1,0
27000,3296,150,1.500,1,0
27100,3300,170,1.700,1,0
27200,3296,140,1.400,1,0
27300,3296,140,1.400,1,0
27400,3296,140,1.400,1,0
27500,3296,150,1.500,1,0
27600,3296,140,1.400,1,0
27700,3292,130,1.300,1,0
27800,3292,140,1.400,1,0
27900,3292,160,1.600,1,0
28000,3296,140,1.400,1,0
28100,3296,160,1.600,1,0
28200,3296,150,1.500,1,0
28300,3292,160,1.600,1,0
28400,3296,150,1.500,1,0
28500,3292,140,1.400,1,0
28600,3292,160,1.600,1,0
28700,3296,130,1.300,1,0
28800,3296,140,1.400,1,0
28900,3296,130,1.300,1,0
29000,3292,160,1.600,1,0
29100,3296,130,1.300,1,0
29200,3300,140,1.400,1,0
29300,3292,160,1.600,1,0
29400,3296,140,1.400,1,0
29500,3296,190,1.900,1,0
29600,3296,190,1.900,1,0
29700,3296,170,1.700,1,0
29800,3296,140,1.400,1,0
29900,3296,190,1.900,1,0
30000,3292,170,1.700,1,0
30100,3296,160,1.600,1,0
30200,3296,170,1.700,1,0
30300,3296,170,1.700,1,0
30400,3292,170,1.700,1,0
30500,3296,140,1.400,1,0
30600,3296,150,1.500,1,0
30700,3292,200,2.000,1,0
30800,3296,170,1.700,1,0
30900,3296,150,1.500,1,0
31000,3296,190,1.900,1,0
31100,3296,190,1.900,1,0
